collectionDate,specimenBiophysicalType,preservationType,fmaAnatomicSourceLocation,pathologicalStatus,diseaseStatus,collectionInstitution,CtepStudyID,SpecimenCount
2005-04-21,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Carolinas Medical Center,ACNS0331,6
2010-04-15,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Kosair Children's Hospital,ANBL0032,2
2005-02-09,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Morristown Memorial Hospital,AALL0232,2
2012-06-13,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,All Children's Hospital,AALL0932,1
2011-11-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Royal Children's Hospital,AALL0932,3
2009-02-02,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,University of Alberta Hospital,AOST0331,55
2006-08-14,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,C S Mott Children's Hospital,AALL0232,9
2003-05-02,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Sydney Children's Hospital,CCG-B947,1
2007-11-27,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Maine Children's Cancer Program,AALL0434,17
2014-01-10,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,British Columbia Children's Hospital,AALL0932,1
2007-05-24,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Nationwide Children's Hospital,AALL0331,1
2007-02-27,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Nemours Children's Clinic - Pensacola,D9902,1
2011-02-18,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,The Montreal Children's Hospital of the MUHC,ANBL00B1,24
2013-08-30,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Dana-Farber Cancer Institute,AEWS07B1,2
2004-09-24,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital Los Angeles,AALL0232,7
2012-08-02,Urine,Frozen,Fluid,Not Specified,Pre-Therapy,Children's Hospital Central California,AREN03B2,1
2005-10-03,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,The Toledo Hospital/Toledo Children's Hospital,AALL0331,3
2010-02-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Princess Margaret Hospital for Children,AALL0331,1
2014-10-27,Cell Slide,Fixed-Other,Bone Marrow,Not Specified,Pre-Therapy,Children's Hospital and Medical Center of Omaha,AAML1031,2
2012-04-13,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Miller Children's and Women's Hospital Long Beach,AALL0932,2
2008-04-21,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,AALL03B1,5
2015-02-20,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Seattle Children's Hospital,AALL1231,2
2015-02-12,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,CancerCare Manitoba,ANBL00B1,5
2009-12-28,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Miller Children's and Women's Hospital Long Beach,AALL03B1,8
2010-01-26,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Geisinger Medical Center,AALL03B1,1
2006-11-15,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Alabama,ACNS02B3,1
2010-10-27,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Sinai Hospital of Baltimore,AHOD03P1,4
2012-04-26,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,C S Mott Children's Hospital,AALL08B1,3
2009-08-20,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Alberta Children's Hospital,ANBL0032,7
2004-04-20,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Medical University of South Carolina,ANBL00B1,3
2011-02-18,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Kentucky/Markey Cancer Center,AALL0932,2
2012-06-12,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Children's Hospital and Research Center at Oakland,ANBL00B1,1
2006-01-09,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Montefiore Medical Center - Moses Campus,ANBL00B1,11
2007-11-15,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Princess Margaret Hospital for Children,AGCT0132,17
2014-05-01,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital of Philadelphia,AALL08B1,1
2012-09-11,Serum,Frozen,Blood,Not Specified,Therapeutic Relapse,Providence Sacred Heart Medical Center and Children's Hospital,AOST0331,1
2007-05-01,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Other/Not Specified,Children's Hospital of Philadelphia,D9902,1
2007-02-05,DNA,Frozen,Not Specified,Non-Malignant,Pre-Therapy,Lurie Children's Hospital-Chicago,AREN03B2,1
2008-01-16,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospital Colorado,AALL03B1,1
2004-07-06,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Inova Fairfax Hospital,AEWS0031,7
2014-11-24,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Yale University,AALL1131,2
2007-02-07,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Philadelphia,AHOD0031,2
2013-02-04,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Children's National Medical Center,ARST08P1,16
2013-11-14,Plasma,Frozen,Blood,Not Specified,Pre-Therapy,University of Minnesota Medical Center-Fairview,AOST06B1,5
2011-10-25,Whole Bone Marrow,Cryopreserved,Bone Marrow,Not Specified,Pre-Therapy,Lurie Children's Hospital-Chicago,ABTR01B1,2
2008-04-24,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital Colorado,AALL03B1,1
2013-11-10,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Starship Children's Hospital,AALL0434,1
2004-04-29,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Sydney Children's Hospital,ANBL00B1,1
2008-11-03,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Pittsburgh of UPMC,ANBL0032,5
2013-03-05,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Cook Children's Medical Center,AALL0932,5
2007-08-14,DNA,Frozen,Bone Marrow,Not Specified,Therapeutic Relapse,Riley Hospital for Children,AALL0232,2
1995-03-17,Tissue,Frozen,Other,Malignant,Other/Not Specified,Duke University Medical Center,POG-9047,1
2014-04-15,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,University of California Davis Comprehensive Cancer Center,AALL1131,2
2010-12-23,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital and Research Center at Oakland,AALL0434,19
1999-10-05,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Children's Hospital of Philadelphia,CCG-5961,1
2014-03-13,Tissue Slide,Fixed-Formalin,Not Specified,Metastatic,Pre-Therapy,Nationwide Children's Hospital,ANBL00B1,5
2010-07-22,Plasma,Frozen,Blood,Not Specified,Other/Not Specified,Children's Hospital of Eastern Ontario,AEWS07B1,5
2005-06-09,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Maimonides Medical Center,AALL03B1,2
2007-07-12,***,***,Bone Marrow,***,Pre-Therapy,Kaiser Permanente-Oakland,AALL03B1,1
2012-05-24,Buffy Coat,Cryopreserved,Blood,Non-Malignant,On Therapy,University of Massachusetts Medical School,AALL0434,1
2014-05-30,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Cleveland Clinic Foundation,AALL0932,1
2008-04-28,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Bronson Methodist Hospital,AAML0531,1
2010-02-25,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Therapeutic Relapse,Children's Hospital Medical Center of Akron,AALL05B1,4
1999-11-30,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital,CCG-1952,1
2013-02-01,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Oregon Health and Science University,ANBL0032,1
2014-06-30,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Royal Children's Hospital,AALL1131,1
2006-01-20,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Children's Hospital of Philadelphia,AALL03B1,1
2013-10-01,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,On Therapy,British Columbia Children's Hospital,AREN03B2,5
2007-05-04,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Connecticut Children's Medical Center,AALL0232,9
2011-06-02,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Cook Children's Medical Center,AALL08B1,1
2009-09-10,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,University of Florida,AALL0331,1
2007-02-27,Cell Slide,Fixed-Other,Not Specified,Not Specified,Other/Not Specified,Children's Hospital,AAML0531,3
2006-02-27,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Hospital for Sick Children,AALL03B1,2
2013-11-14,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital of Eastern Ontario,AALL1131,20
2014-05-16,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Carolinas Medical Center,AALL0932,1
2013-03-20,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,AALL08B1,2
2013-04-22,Cell Slide,Fixed-Other,Bone Marrow,Not Specified,Therapeutic Relapse,Nationwide Children's Hospital,AAML1031,6
2000-02-15,Tissue,Fixed-Formalin,Other,Malignant,Other/Not Specified,East Tennessee Childrens Hospital,CCG-B947,1
2008-11-03,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Alabama,ANBL00B1,14
2006-11-01,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Nationwide Children's Hospital,A5971,4
2009-04-01,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital of Philadelphia,AALL03B1,16
2008-06-26,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Centre Hospitalier Universitaire Sainte-Justine,ACNS02B3,11
2008-01-27,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Kaiser Permanente-Oakland,P9851,3
2008-03-20,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,ANBL00B1,1
2014-11-03,***,***,Bone Marrow,***,Pre-Therapy,Saint Joseph's Hospital/Children's Hospital-Tampa,AALL0932,2
2011-12-20,Buffy Coat,Cryopreserved,Blood,Non-Malignant,On Therapy,The Montreal Children's Hospital of the MUHC,ASCT0431,8
2013-11-19,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Children's Hospital of Alabama,AALL08B1,1
2010-09-14,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Dartmouth Hitchcock Medical Center,AGCT0132,1
2015-01-02,Buffy Coat,Cryopreserved,Blood,Non-Malignant,On Therapy,Children's Hospital Colorado,AALL1131,1
2013-01-25,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Therapeutic Relapse,Washington University School of Medicine,AALL05B1,1
2007-03-31,Cell Slide,Fixed-Other,Not Specified,Not Specified,Other/Not Specified,C S Mott Children's Hospital,AAML0523,1
2012-05-04,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Albany Medical Center,AALL1131,1
2011-05-20,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Roswell Park Cancer Institute,AALL08B1,1
2008-08-13,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,C S Mott Children's Hospital,ANBL00B1,2
2003-07-18,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Dayton Children's Hospital,CCG-B947,1
2008-06-20,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Hackensack University Medical Center,D9902,13
2008-03-11,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Starship Children's Hospital,AREN03B2,1
2015-04-15,Tissue,Frozen,Not Specified,Metastatic,Pre-Therapy,Medical University of South Carolina,AREN03B2,1
2015-01-07,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Children's Hospital of Philadelphia,ANBL00B1,5
2011-11-21,Tissue,Frozen,Not Specified,Metastatic,Pre-Therapy,Carolinas Medical Center,ANBL00B1,2
2013-09-03,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Legacy Emanuel Children's Hospital,AALL08B1,4
2006-08-30,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital of Alabama,AALL03B1,19
2015-01-08,Whole Blood,Cryopreserved,Blood,Non-Malignant,Post-Therapy,Childrens Hospital-King's Daughters,D9902,1
2008-02-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Kaiser Permanente-Oakland,AALL03B1,4
2009-01-06,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital Central California,AALL03B1,1
2004-01-16,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Seattle Children's Hospital,ACNS0121,3
2007-05-23,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Michigan State University Clinical Center,AOST0221,59
2013-01-24,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Therapeutic Relapse,University of Illinois,D9902,2
2008-12-29,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Riley Hospital for Children,AALL03B1,1
2007-10-11,RNA,Frozen,Not Specified,Not Specified,Pre-Therapy,Natalie Warren Bryant Cancer Center at Saint Francis,AALL0331,1
2009-01-08,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,British Columbia Children's Hospital,AEWS07B1,19
2009-11-12,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Hospital for Sick Children,AALL0232,20
2009-06-26,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Mississippi Medical Center,AALL0331,4
2013-08-06,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's National Medical Center,AALL1131,1
2011-04-29,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Alberta Children's Hospital,AREN03B2,3
2005-05-04,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Tod Children's Hospital - Forum Health,AALL03B1,1
2015-02-02,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Virginia Commonwealth University/Massey Cancer Center,AALL08B1,5
1998-09-11,Biofluid, Other,Frozen,Other,Not Specified,Other/Not Specified,Driscoll Children's Hospital,D9502,9
2014-03-20,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Alberta Children's Hospital,AALL1131,1
2008-03-25,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,New York University Langone Medical Center,ACNS02B3,3
2003-08-05,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Cook Children's Medical Center,AHOD0031,10
2009-08-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital of Philadelphia,AALL07P4,3
2011-06-13,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Inova Fairfax Hospital,AREN03B2,42
2005-03-17,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Healthcare of Atlanta - Egleston,ANBL00B1,11
2012-07-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Saint Vincent Hospital,AALL1131,1
2009-08-31,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital New Orleans,ANBL0532,12
2014-01-29,Tissue Slide,Fixed-Formalin,Not Specified,Metastatic,Pre-Therapy,Nemours Children's Clinic-Jacksonville,ANBL00B1,22
2011-08-08,Tissue,Frozen,Not Specified,Malignant,Post-Therapy,Dana-Farber Cancer Institute,ANBL0032,2
2006-06-02,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Miami Children's Hospital,AHOD0431,3
2015-03-09,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Mission Hospital-Memorial Campus,AALL1231,2
2010-10-18,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Janeway Child Health Centre,AALL03B1,11
2012-10-22,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Children's Hospital Central California,AREN03B2,1
2007-06-21,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,UCSF Medical Center-Mission Bay,AALL0331,2
2004-04-21,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Arkansas Children's Hospital,AEWS0031,10
2015-03-19,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Children's Hospital Colorado,ANBL00B1,1
2000-12-22,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Seattle Children's Hospital,CCG-B947,1
2011-06-15,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital Los Angeles,D9902,6
2009-12-03,Cell Slide,Fixed-Other,Blood,Not Specified,Other/Not Specified,Children's Hospital Los Angeles,AAML0531,7
2009-11-11,Serum,Frozen,Blood,Not Specified,Other/Not Specified,Baylor College of Medicine,AREN03B2,2
2008-05-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,Dartmouth Hitchcock Medical Center,ANBL00B1,8
2014-08-27,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Saint Luke's Mountain States Tumor Institute,AALL08B1,1
2012-04-28,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Primary Children's Hospital,AALL08B1,13
2007-06-22,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Lucile Packard Children's Hospital Stanford University,AALL0331,2
2008-10-08,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Starship Children's Hospital,AALL03B1,8
2014-01-21,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospital and Medical Center of Omaha,AALL08B1,2
2005-01-17,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Nationwide Children's Hospital,AALL0232,11
2006-11-07,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,The Steven and Alexandra Cohen Children's Medical Center of New York,AALL0331,1
2002-08-07,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,University of Kentucky/Markey Cancer Center,CCG-B947,38
2012-09-20,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospital of Philadelphia,AALL1131,2
2009-10-02,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,British Columbia Children's Hospital,AALL03B1,1
2003-04-23,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Other/Not Specified,Helen DeVos Children's Hospital at Spectrum Health,A3961,2
2012-01-31,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital and Medical Center of Omaha,AREN03B2,2
2007-08-01,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Children's Hospital New Orleans,ACNS02B3,1
2012-08-21,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Post-Therapy,Midwest Children's Cancer Center,AHOD04B1,3
2012-01-20,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Bronson Methodist Hospital,ANBL00B1,1
2014-08-05,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Dell Children's Medical Center of Central Texas,AALL0434,2
2007-12-13,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Dana-Farber Cancer Institute,P9851,3
2013-09-24,Tissue,Frozen,Not Specified,Non-Malignant,Pre-Therapy,Alberta Children's Hospital,AREN03B2,1
2014-01-16,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital Colorado,AALL1131,20
2009-09-04,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Virginia Commonwealth University/Massey Cancer Center,AALL03B1,11
2013-03-26,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Duke University Medical Center,AALL0932,1
2013-11-01,Tissue,Frozen,Not Specified,Metastatic,Pre-Therapy,University of Texas Southwestern Medical Center,ANBL00B1,2
2011-11-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of North Carolina at Chapel Hill,AALL08B1,2
2007-11-07,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Mississippi Medical Center,ABTR06C1,20
2008-01-23,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Georgia Regents University Medical Center,AALL0331,1
2010-10-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Driscoll Children's Hospital,AALL08B1,3
2003-02-19,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,East Tennessee Childrens Hospital,AEWS0031,1
2010-02-14,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Primary Children's Hospital,AALL03B1,4
2004-02-20,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Children's National Medical Center,CCG-B947,1
2014-10-05,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital of Philadelphia,AALL08B1,5
1999-09-25,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of North Carolina at Chapel Hill,CCG-B947,1
